27 60 1
27 61 1
27 62 1
27 63 1
27 64 1
27 65 1
27 66 1
27 67 1
27 68 1
27 69 1
27 70 1
27 71 1
27 72 1
27 73 1
27 78 1
27 79 1
27 80 1
27 81 1
27 82 1
27 83 1
27 84 1
27 85 1
27 86 1
27 99 1
27 100 1
27 101 1
28 56 1
28 57 1
28 58 1
28 59 1
28 60 1
28 61 1
28 62 1
28 64 1
28 65 1
28 66 1
28 67 1
28 70 1
28 71 1
28 72 1
28 73 1
28 74 1
28 75 1
28 78 1
28 79 1
28 82 1
28 83 1
28 84 1
28 85 1
28 86 1
29 56 1
29 57 1
29 58 1
29 59 1
29 60 1
29 61 1
29 64 1
29 65 1
29 67 1
29 68 1
29 69 1
29 70 1
29 71 1
29 72 1
29 73 1
29 74 1
29 75 1
29 78 1
29 80 1
29 84 1
29 85 1
29 86 1
30 56 1
30 57 1
30 58 1
30 59 1
30 60 1
30 61 1
30 62 1
30 63 1
30 64 1
30 65 1
30 66 1
30 68 1
30 70 1
30 71 1
30 72 1
30 73 1
30 74 1
30 75 1
30 77 1
30 78 1
30 79 1
30 80 1
30 81 1
30 82 1
30 83 1
30 84 1
30 85 1
30 86 1
30 87 1
31 56 1
31 57 1
31 58 1
31 59 1
31 60 1
31 64 1
31 65 1
31 66 1
31 68 1
31 69 1
31 71 1
31 74 1
31 75 1
31 80 1
31 81 1
31 82 1
31 85 1
31 86 1
31 87 1
31 97 1
31 98 1
32 56 1
32 57 1
32 58 1
32 59 1
32 60 1
32 61 1
32 62 1
32 63 1
32 65 1
32 66 1
32 67 1
32 68 1
32 69 1
32 70 1
32 71 1
32 72 1
32 73 1
32 74 1
32 76 1
32 77 1
32 78 1
32 79 1
32 80 1
32 81 1
32 82 1
32 83 1
32 84 1
32 86 1
32 93 1
32 99 1
32 100 1
32 101 1
33 56 1
33 57 1
33 58 1
33 59 1
33 60 1
33 65 1
33 69 1
33 71 1
33 92 1
34 56 1
34 57 1
34 58 1
34 59 1
34 60 1
34 61 1
34 62 1
34 65 1
34 68 1
34 69 1
34 70 1
34 71 1
34 72 1
34 73 1
34 74 1
34 78 1
34 80 1
34 82 1
34 83 1
35 56 1
35 57 1
35 58 1
35 59 1
35 60 1
35 62 1
35 63 1
35 64 1
35 65 1
35 67 1
35 68 1
35 70 1
35 71 1
35 72 1
35 73 1
35 74 1
35 76 1
35 78 1
35 79 1
35 80 1
35 81 1
35 84 1
35 86 1
35 87 1
35 88 1
35 89 1
35 90 1
35 94 1
35 99 1
35 100 1
35 101 1
36 56 1
36 57 1
36 58 1
36 59 1
36 60 1
36 70 1
36 71 1
36 73 1
36 74 1
36 76 1
36 77 1
36 80 1
36 84 1
36 85 1
36 86 1
37 56 1
37 57 1
37 58 1
37 59 1
37 60 1
37 61 1
37 62 1
37 63 1
37 64 1
37 65 1
37 66 1
37 67 1
37 68 1
37 69 1
37 70 1
37 71 1
37 72 1
37 73 1
37 74 1
37 75 1
37 76 1
37 77 1
37 78 1
37 79 1
37 80 1
37 81 1
37 82 1
37 83 1
37 84 1
37 85 1
37 86 1
37 87 1
37 88 1
37 89 1
37 90 1
37 91 1
37 92 1
37 93 1
37 95 1
37 96 1
37 97 1
37 98 1
37 99 1
37 100 1
37 101 1
38 56 1
38 57 1
38 58 1
38 59 1
38 60 1
38 72 1
38 73 1
38 78 1
38 83 1
38 84 1
38 85 1
39 56 1
39 57 1
39 58 1
39 59 1
39 60 1
39 61 1
39 62 1
39 63 1
39 64 1
39 65 1
39 66 1
39 67 1
39 69 1
39 70 1
39 71 1
39 72 1
39 73 1
39 74 1
39 78 1
39 79 1
39 80 1
39 81 1
39 82 1
39 83 1
39 84 1
39 85 1
39 86 1
39 87 1
39 89 1
39 90 1
39 94 1
39 95 1
39 99 1
39 100 1
39 101 1
40 56 1
40 57 1
40 58 1
40 59 1
40 60 1
40 62 1
40 63 1
40 64 1
40 65 1
40 66 1
40 68 1
40 70 1
40 71 1
40 72 1
40 73 1
40 76 1
40 78 1
40 79 1
40 82 1
40 83 1
40 84 1
40 86 1
40 87 1
40 94 1
40 97 1
40 99 1
40 100 1
41 56 1
41 57 1
41 58 1
41 59 1
41 60 1
41 62 1
41 65 1
41 70 1
41 72 1
41 73 1
41 78 1
41 79 1
41 80 1
41 84 1
41 86 1
41 99 1
41 100 1
41 101 1
42 56 1
42 57 1
42 58 1
42 59 1
42 60 1
42 61 1
42 62 1
42 64 1
42 65 1
42 68 1
42 69 1
42 70 1
42 72 1
42 73 1
42 74 1
42 76 1
42 77 1
42 78 1
42 79 1
42 82 1
42 83 1
42 84 1
42 85 1
42 86 1
42 88 1
42 89 1
42 90 1
42 93 1
42 98 1
43 56 1
43 57 1
43 58 1
43 59 1
43 60 1
43 61 1
43 62 1
43 63 1
43 64 1
43 65 1
43 66 1
43 68 1
43 70 1
43 71 1
43 72 1
43 73 1
43 76 1
43 78 1
43 79 1
43 80 1
43 81 1
43 82 1
43 83 1
43 84 1
43 85 1
43 86 1
43 87 1
44 56 1
44 57 1
44 58 1
44 59 1
44 60 1
44 61 1
44 62 1
44 64 1
44 66 1
44 68 1
44 70 1
44 71 1
44 72 1
44 73 1
44 78 1
44 79 1
44 80 1
44 81 1
44 82 1
44 83 1
44 84 1
44 85 1
44 86 1
45 56 1
45 57 1
45 58 1
45 59 1
45 60 1
45 62 1
45 64 1
45 65 1
45 66 1
45 67 1
45 70 1
45 71 1
45 72 1
45 73 1
45 74 1
45 75 1
45 78 1
45 79 1
45 82 1
45 83 1
45 84 1
45 85 1
46 56 1
46 57 1
46 58 1
46 59 1
46 60 1
46 62 1
46 64 1
46 65 1
46 67 1
46 71 1
46 72 1
46 74 1
46 75 1
46 78 1
46 79 1
46 83 1
46 84 1
46 85 1
46 100 1
47 56 1
47 57 1
47 58 1
47 59 1
47 60 1
47 61 1
47 62 1
47 63 1
47 64 1
47 65 1
47 66 1
47 67 1
47 68 1
47 70 1
47 71 1
47 72 1
47 73 1
47 74 1
47 75 1
47 76 1
47 77 1
47 78 1
47 79 1
47 80 1
47 82 1
47 83 1
47 84 1
47 86 1
47 87 1
47 89 1
47 90 1
47 99 1
47 100 1
47 101 1
48 56 1
48 57 1
48 58 1
48 59 1
48 60 1
48 61 1
48 62 1
48 63 1
48 64 1
48 65 1
48 66 1
48 68 1
48 70 1
48 71 1
48 72 1
48 84 1
48 86 1
48 87 1
49 56 1
49 57 1
49 58 1
49 59 1
49 60 1
49 61 1
49 62 1
49 64 1
49 65 1
49 66 1
49 67 1
49 68 1
49 70 1
49 71 1
49 72 1
49 73 1
49 74 1
49 75 1
49 77 1
49 78 1
49 79 1
49 82 1
49 83 1
49 84 1
49 85 1
49 86 1
49 89 1
49 90 1
49 93 1
50 56 1
50 57 1
50 58 1
50 59 1
50 60 1
50 61 1
50 62 1
50 64 1
50 65 1
50 66 1
50 67 1
50 71 1
50 72 1
50 73 1
50 74 1
50 75 1
50 78 1
50 79 1
50 82 1
50 83 1
50 84 1
50 85 1
50 86 1
50 95 1
51 56 1
51 57 1
51 58 1
51 59 1
51 60 1
51 61 1
51 62 1
51 64 1
51 65 1
51 66 1
51 68 1
51 69 1
51 71 1
51 72 1
51 73 1
51 74 1
51 75 1
51 76 1
51 77 1
51 78 1
51 79 1
51 80 1
51 81 1
51 82 1
51 83 1
51 84 1
51 85 1
51 86 1
51 87 1
51 89 1
51 90 1
51 93 1
51 95 1
51 98 1
51 99 1
51 100 1
51 101 1
52 56 1
52 57 1
52 58 1
52 59 1
52 60 1
52 61 1
52 62 1
52 63 1
52 64 1
52 65 1
52 66 1
52 67 1
52 68 1
52 69 1
52 70 1
52 71 1
52 72 1
52 73 1
52 74 1
52 77 1
52 78 1
52 79 1
52 80 1
52 82 1
52 83 1
52 84 1
52 85 1
52 86 1
53 56 1
53 57 1
53 58 1
53 59 1
53 60 1
53 62 1
53 63 1
53 65 1
53 66 1
53 68 1
53 70 1
53 71 1
53 72 1
53 73 1
53 76 1
53 78 1
53 79 1
53 82 1
53 83 1
53 84 1
53 86 1
53 87 1
53 94 1
53 96 1
53 99 1
53 100 1
54 56 1
54 57 1
54 58 1
54 59 1
54 60 1
54 69 1
54 72 1
54 73 1
54 78 1
54 85 1
54 86 1
54 87 1
54 88 1
54 89 1
54 90 1
54 91 1
54 92 1
54 93 1
54 94 1
54 95 1
54 96 1
54 97 1
54 98 1
55 56 1
55 57 1
55 58 1
55 59 1
55 60 1
55 61 1
55 62 1
55 63 1
55 64 1
55 65 1
55 66 1
55 68 1
55 70 1
55 71 1
55 72 1
55 73 1
55 74 1
55 77 1
55 78 1
55 79 1
55 80 1
55 81 1
55 82 1
55 83 1
55 84 1
55 86 1;
